#,Player,Lastname,FirstName,Team,Pos,Avg. Pick,Min. Pick,Max. Pick,# Drafts Selected In,Season
863,"Freeman, Josh TBB QB","Freeman,",Josh,TBB,QB,131,7,361,6145,2012
864,"Celek, Brent PHI TE","Celek,",Brent,PHI,TE,131.18,18,351,6338,2012
865,"Mendenhall, Rashard PIT RB","Mendenhall,",Rashard,PIT,RB,131.61,4,378,6220,2012
866,"Dalton, Andy CIN QB","Dalton,",Andy,CIN,QB,132.82,1,322,6155,2012
867,"Janikowski, Sebastian OAK PK","Janikowski,",Sebastian,OAK,PK,133.61,2,511,7031,2012
868,"Rodgers, Jacquizz ATL RB","Rodgers,",Jacquizz,ATL,RB,133.68,11,492,5749,2012
869,"Olsen, Greg CAR TE","Olsen,",Greg,CAR,TE,134.86,24,336,6236,2012
870,"Leshoure, Mikel DET RB","Leshoure,",Mikel,DET,RB,135.86,23,382,5459,2012
871,"Crosby, Mason GBP PK","Crosby,",Mason,GBP,PK,137.19,3,479,7066,2012
872,"Weatherspoon, Sean ATL LB","Weatherspoon,",Sean,ATL,LB,138.45,53,284,551,2012
873,"Blount, LeGarrette TBB RB","Blount,",LeGarrette,TBB,RB,138.72,5,354,5813,2012
874,"Daniels, Owen HOU TE","Daniels,",Owen,HOU,TE,138.82,2,401,6154,2012
875,"Wright, Kendall TEN WR","Wright,",Kendall,TEN,WR,138.98,8,625,5540,2012
876,"Babin, Jason JAC DE","Babin,",Jason,JAC,DE,139.23,40,309,570,2012
877,"Giants, NewYork NYG Def","Giants,",NewYork,NYG,Def,139.74,25,354,6426,2012
878,"Cushing, Brian HOU LB","Cushing,",Brian,HOU,LB,139.86,28,354,585,2012
879,"Fletcher, London WAS LB","Fletcher,",London,WAS,LB,140.16,15,345,588,2012
880,"Lions, Detroit DET Def","Lions,",Detroit,DET,Def,140.8,17,353,6362,2012
881,"Fleener, Coby IND TE","Fleener,",Coby,IND,TE,140.99,18,627,5773,2012
882,"Palmer, Carson OAK QB","Palmer,",Carson,OAK,QB,141.95,6,418,5667,2012
883,"Amendola, Danny STL WR","Amendola,",Danny,STL,WR,142.73,19,423,5381,2012
884,"Peterson, Patrick ARI CB","Peterson,",Patrick,ARI,CB,142.85,18,356,593,2012
885,"Starks, James GBP RB","Starks,",James,GBP,RB,143.22,18,535,4659,2012
886,"Fitzpatrick, Ryan BUF QB","Fitzpatrick,",Ryan,BUF,QB,144.57,8,424,5595,2012
887,"Lofton, Curtis NOS LB","Lofton,",Curtis,NOS,LB,144.79,19,292,537,2012
888,"Watt, J.J. HOU DE","Watt,",J.J.,HOU,DE,145.04,37,331,543,2012
889,"Cobb, Randall GBP WR","Cobb,",Randall,GBP,WR,145.11,6,377,5238,2012
890,"Campbell, Calais ARI DE","Campbell,",Calais,ARI,DE,145.56,39,285,532,2012
891,"Chancellor, Kam SEA S","Chancellor,",Kam,SEA,S,145.97,50,301,572,2012
892,"Hillman, Ronnie DEN RB","Hillman,",Ronnie,DEN,RB,147.4,17,626,4703,2012
893,"Rudolph, Kyle MIN TE","Rudolph,",Kyle,MIN,TE,147.9,16,376,5082,2012
894,"Thomas, Pierre NOS RB","Thomas,",Pierre,NOS,RB,147.91,11,440,5272,2012
895,"Smith, Alex SFO QB","Smith,",Alex,SFO,QB,148.2,2,382,4885,2012
896,"Jets, NewYork NYJ Def","Jets,",NewYork,NYJ,Def,149.27,12,359,5927,2012
897,"Branch, Tyvon OAK S","Branch,",Tyvon,OAK,S,150.4,28,324,562,2012
898,"Suh, Ndamukong DET DT","Suh,",Ndamukong,DET,DT,150.97,19,381,531,2012
899,"Collie, Austin IND WR","Collie,",Austin,IND,WR,151.9,9,512,4732,2012
900,"Floyd, Michael ARI WR","Floyd,",Michael,ARI,WR,152.03,6,622,4511,2012
901,"LaFell, Brandon CAR WR","LaFell,",Brandon,CAR,WR,152.42,22,411,4884,2012
902,"Timmons, Lawrence PIT LB","Timmons,",Lawrence,PIT,LB,152.57,49,279,519,2012
903,"Seahawks, Seattle SEA Def","Seahawks,",Seattle,SEA,Def,152.68,21,362,5654,2012
904,"Keller, Dustin NYJ TE","Keller,",Dustin,NYJ,TE,153.18,26,381,5098,2012
905,"Locker, Jake TEN QB","Locker,",Jake,TEN,QB,153.54,14,380,4504,2012
906,"Wilson, Russell SEA QB","Wilson,",Russell,SEA,QB,154.59,7,671,3663,2012
907,"Hartley, Garrett NOS PK","Hartley,",Garrett,NOS,PK,154.69,13,595,6660,2012
908,"Bailey, Dan DAL PK","Bailey,",Dan,DAL,PK,155.07,6,554,6815,2012
909,"Posluszny, Paul JAC LB","Posluszny,",Paul,JAC,LB,155.21,60,353,513,2012
910,"Jones, Felix DAL RB","Jones,",Felix,DAL,RB,155.33,14,380,4976,2012
911,"Dumervil, Elvis DEN DE","Dumervil,",Elvis,DEN,DE,155.67,38,325,529,2012
912,"Bradford, Sam STL QB","Bradford,",Sam,STL,QB,156.16,1,360,4277,2012
913,"Kuechly, Luke CAR LB","Kuechly,",Luke,CAR,LB,156.96,57,623,514,2012
914,"Robinson, Laurent JAC WR","Robinson,",Laurent,JAC,WR,157.73,44,437,4524,2012
915,"Greenway, Chad MIN LB","Greenway,",Chad,MIN,LB,157.83,59,315,508,2012
916,"Thomas, Daniel MIA RB","Thomas,",Daniel,MIA,RB,158.04,3,402,4387,2012
917,"Hunter, Kendall SFO RB","Hunter,",Kendall,SFO,RB,158.63,49,441,4346,2012
918,"Jeffery, Alshon CHI WR","Jeffery,",Alshon,CHI,WR,158.76,14,637,4258,2012
919,"Patriots, NewEngland NEP Def","Patriots,",NewEngland,NEP,Def,159.4,9,368,5021,2012
920,"Quick, Brian STL WR","Quick,",Brian,STL,WR,159.54,13,628,3931,2012
921,"Bills, Buffalo BUF Def","Bills,",Buffalo,BUF,Def,159.65,17,364,5416,2012
922,"Long, Chris STL DE","Long,",Chris,STL,DE,159.68,24,387,509,2012
923,"Pead, Isaiah STL RB","Pead,",Isaiah,STL,RB,160.03,23,631,4121,2012
924,"Mayo, Jerod NEP LB","Mayo,",Jerod,NEP,LB,160.2,25,386,515,2012
925,"Tillman, Charles CHI CB","Tillman,",Charles,CHI,CB,161,18,409,579,2012
926,"Morris, Alfred WAS RB","Morris,",Alfred,WAS,RB,161.17,4,723,2206,2012
927,"Prater, Matt DEN PK","Prater,",Matt,DEN,PK,161.32,9,548,6588,2012
928,"Royster, Evan WAS RB","Royster,",Evan,WAS,RB,161.62,24,500,3884,2012
929,"Lewis, Ray BAL LB","Lewis,",Ray,BAL,LB,161.74,19,337,543,2012
930,"Burnett, Morgan GBP S","Burnett,",Morgan,GBP,S,162.44,38,375,552,2012
931,"Wilson, George BUF S","Wilson,",George,BUF,S,162.73,51,326,546,2012
932,"Moss, Santana WAS WR","Moss,",Santana,WAS,WR,163.48,15,438,4446,2012
933,"Matthews, Clay GBP LB","Matthews,",Clay,GBP,LB,163.84,9,365,541,2012
934,"Manningham, Mario SFO WR","Manningham,",Mario,SFO,WR,163.98,25,493,4057,2012
935,"Vereen, Shane NEP RB","Vereen,",Shane,NEP,RB,164.35,61,472,3665,2012
936,"Baldwin, Jon KCC WR","Baldwin,",Jon,KCC,WR,164.49,44,386,3574,2012
937,"Wake, Cameron MIA DE","Wake,",Cameron,MIA,DE,165.11,19,314,487,2012
938,"Angerer, Pat IND LB","Angerer,",Pat,IND,LB,165.87,27,346,438,2012
939,"Cowboys, Dallas DAL Def","Cowboys,",Dallas,DAL,Def,166.4,28,448,4094,2012
940,"Hanson, Jason DET PK","Hanson,",Jason,DET,PK,167.56,36,587,6156,2012
941,"Tulloch, Stephen DET LB","Tulloch,",Stephen,DET,LB,167.67,61,408,473,2012
942,"Broncos, Denver DEN Def","Broncos,",Denver,DEN,Def,168.8,17,377,3900,2012
943,"Bess, Davone MIA WR","Bess,",Davone,MIA,WR,169.12,38,561,3589,2012
944,"Avril, Cliff DET DE","Avril,",Cliff,DET,DE,169.84,19,324,484,2012
945,"Henery, Alex PHI PK","Henery,",Alex,PHI,PK,170.06,22,516,5961,2012
946,"Baldwin, Doug SEA WR","Baldwin,",Doug,SEA,WR,170.42,23,383,3193,2012
947,"Woodson, Charles GBP S","Woodson,",Charles,GBP,S,170.5,34,458,577,2012
948,"Sheard, Jabaal CLE DE","Sheard,",Jabaal,CLE,DE,171.59,64,325,459,2012
949,"Gould, Robbie CHI PK","Gould,",Robbie,CHI,PK,171.79,25,590,5174,2012
950,"Turbin, Robert SEA RB","Turbin,",Robert,SEA,RB,172.65,14,634,2917,2012
951,"Brown, Vincent SDC WR","Brown,",Vincent,SDC,WR,172.69,23,564,2613,2012
952,"Brown, Ronnie SDC RB","Brown,",Ronnie,SDC,RB,172.98,60,602,2894,2012
953,"Bennett, Martellus NYG TE","Bennett,",Martellus,NYG,TE,173.81,5,446,3339,2012
954,"Bryant, Matt ATL PK","Bryant,",Matt,ATL,PK,174.8,41,596,5373,2012
955,"Hightower, Tim FA* RB","Hightower,",Tim,FA*,RB,174.8,16,468,2748,2012
956,"Winslow, Kellen FA TE","Winslow,",Kellen,FA,TE,175.33,40,507,2746,2012
957,"Falcons, Atlanta ATL Def","Falcons,",Atlanta,ATL,Def,175.41,26,367,2656,2012
958,"Flynn, Matt SEA QB","Flynn,",Matt,SEA,QB,175.77,7,472,1990,2012
959,"Dwyer, Jonathan PIT RB","Dwyer,",Jonathan,PIT,RB,175.93,16,577,2558,2012
960,"Simpson, Jerome MIN WR","Simpson,",Jerome,MIN,WR,176.02,52,544,2830,2012
961,"Harper, Roman NOS S","Harper,",Roman,NOS,S,176.14,51,361,516,2012
962,"Ponder, Christian MIN QB","Ponder,",Christian,MIN,QB,177.23,10,471,2028,2012
963,"Cassel, Matt KCC QB","Cassel,",Matt,KCC,QB,177.79,26,599,1949,2012
964,"Kaeding, Nate MIA PK","Kaeding,",Nate,MIA,PK,177.91,50,590,4477,2012
965,"Bironas, Rob TEN PK","Bironas,",Rob,TEN,PK,178.49,33,598,4499,2012
966,"Smith, Aldon SFO LB","Smith,",Aldon,SFO,LB,178.77,28,348,406,2012
967,"Bengals, Cincinnati CIN Def","Bengals,",Cincinnati,CIN,Def,179.29,48,352,2549,2012
968,"Polamalu, Troy PIT S","Polamalu,",Troy,PIT,S,179.72,16,428,542,2012
969,"Sanchez, Mark NYJ QB","Sanchez,",Mark,NYJ,QB,179.77,1,468,1524,2012
970,"Miller, Heath PIT TE","Miller,",Heath,PIT,TE,179.98,23,525,2306,2012
971,"Weddle, Eric SDC S","Weddle,",Eric,SDC,S,180.56,60,318,516,2012
972,"Johnson, Charles CAR DE","Johnson,",Charles,CAR,DE,181.31,80,348,437,2012
973,"McCourty, Jason TEN CB","McCourty,",Jason,TEN,CB,181.49,45,414,496,2012
974,"Ngata, Haloti BAL DT","Ngata,",Haloti,BAL,DT,181.84,9,415,459,2012
975,"Randle, Rueben NYG WR","Randle,",Rueben,NYG,WR,182,34,638,2240,2012
976,"Graham, Shayne HOU PK","Graham,",Shayne,HOU,PK,182.05,20,814,1698,2012
977,"Goodson, Mike OAK RB","Goodson,",Mike,OAK,RB,182.35,46,525,2179,2012
978,"Smith, Steve STL WR","Smith,",Steve,STL,WR,182.83,29,580,2265,2012
979,"Clark, Dallas TBB TE","Clark,",Dallas,TBB,TE,182.87,22,578,2336,2012
980,"Bethea, Antoine IND S","Bethea,",Antoine,IND,S,183.04,46,412,482,2012
981,"Owens, Terrell FA* WR","Owens,",Terrell,FA*,WR,183.32,25,681,1313,2012
982,"Dansby, Karlos MIA LB","Dansby,",Karlos,MIA,LB,183.62,74,388,438,2012
983,"Green, Alex GBP RB","Green,",Alex,GBP,RB,183.78,27,438,1976,2012
984,"Anderson, James CAR LB","Anderson,",James,CAR,LB,184.05,52,380,426,2012
985,"Beason, Jon CAR LB","Beason,",Jon,CAR,LB,184.19,80,339,418,2012
986,"Ryans, DeMeco PHI LB","Ryans,",DeMeco,PHI,LB,184.29,66,385,430,2012
987,"Tolbert, Mike CAR RB","Tolbert,",Mike,CAR,RB,184.49,7,486,1990,2012
988,"Cardinals, Arizona ARI Def","Cardinals,",Arizona,ARI,Def,184.75,63,510,1812,2012
989,"Tebow, Tim NYJ QB","Tebow,",Tim,NYJ,QB,184.79,1,641,2013,2012
990,"Burleson, Nate DET WR","Burleson,",Nate,DET,WR,185.25,32,532,2042,2012
991,"Vinatieri, Adam IND PK","Vinatieri,",Adam,IND,PK,185.39,41,635,1587,2012
992,"Smith, Justin SFO DE","Smith,",Justin,SFO,DE,185.64,53,356,457,2012
993,"Saints, NewOrleans NOS Def","Saints,",NewOrleans,NOS,Def,186.06,18,385,1423,2012
994,"Tannehill, Ryan MIA QB","Tannehill,",Ryan,MIA,QB,186.7,10,656,1295,2012
995,"Hankerson, Leonard WAS WR","Hankerson,",Leonard,WAS,WR,187.25,53,558,1741,2012
996,"Tucker, Justin BAL PK","Tucker,",Justin,BAL,PK,187.28,4,621,1021,2012
997,"James, LaMichael SFO RB","James,",LaMichael,SFO,RB,187.53,17,641,1677,2012
998,"Sanders, Emmanuel PIT WR","Sanders,",Emmanuel,PIT,WR,187.65,71,530,1952,2012
999,"Dickson, Ed BAL TE","Dickson,",Ed,BAL,TE,187.98,45,511,2008,2012
1000,"Miller, Lamar MIA RB","Miller,",Lamar,MIA,RB,188.45,49,635,1448,2012
1001,"Chiefs, KansasCity KCC Def","Chiefs,",KansasCity,KCC,Def,189.69,50,496,1484,2012
1002,"Jones, James GBP WR","Jones,",James,GBP,WR,189.9,30,537,1946,2012
1003,"Jones, Taiwan OAK RB","Jones,",Taiwan,OAK,RB,190.28,72,540,1883,2012
1004,"Moeaki, Tony KCC TE","Moeaki,",Tony,KCC,TE,190.31,50,504,1745,2012
1005,"Hill, Stephen NYJ WR","Hill,",Stephen,NYJ,WR,190.43,28,636,1579,2012
1006,"Gordon, Josh CLE WR","Gordon,",Josh,CLE,WR,191.58,26,633,1309,2012
1007,"Umenyiora, Osi NYG DE","Umenyiora,",Osi,NYG,DE,191.92,19,360,460,2012
1008,"Raiders, Oakland OAK Def","Raiders,",Oakland,OAK,Def,192.02,38,553,1074,2012
1009,"Byrd, Jairus BUF S","Byrd,",Jairus,BUF,S,192.09,77,317,472,2012
1010,"Barron, Mark TBB S","Barron,",Mark,TBB,S,192.48,73,647,448,2012
1011,"Barnett, Nick BUF LB","Barnett,",Nick,BUF,LB,192.53,64,393,408,2012
1012,"Vikings, Minnesota MIN Def","Vikings,",Minnesota,MIN,Def,193.4,31,572,1158,2012
1013,"Chargers, SanDiego SDC Def","Chargers,",SanDiego,SDC,Def,194.64,73,523,1167,2012
1014,"Nugent, Mike CIN PK","Nugent,",Mike,CIN,PK,195.27,20,639,2058,2012
1015,"Kasay, John FA* PK","Kasay,",John,FA*,PK,195.61,35,595,976,2012
1016,"Weeden, Brandon CLE QB","Weeden,",Brandon,CLE,QB,195.66,23,640,1092,2012
1017,"Scott, Bernard CIN RB","Scott,",Bernard,CIN,RB,195.91,63,618,1627,2012
1018,"Hardesty, Montario CLE RB","Hardesty,",Montario,CLE,RB,196.01,64,501,1660,2012
1019,"Kendricks, Lance STL TE","Kendricks,",Lance,STL,TE,196.86,66,469,1449,2012
1020,"Tynes, Lawrence NYG PK","Tynes,",Lawrence,NYG,PK,197.69,51,601,1780,2012
1021,"Webb, Lardarius BAL CB","Webb,",Lardarius,BAL,CB,198.31,35,389,461,2012
1022,"Chung, Patrick NEP S","Chung,",Patrick,NEP,S,198.52,81,329,454,2012
1023,"Henderson, Devery NOS WR","Henderson,",Devery,NOS,WR,199.03,64,590,1492,2012
1024,"Redskins, Washington WAS Def","Redskins,",Washington,WAS,Def,199.06,28,507,717,2012
1025,"Hester, Devin CHI WR","Hester,",Devin,CHI,WR,199.13,3,556,950,2012
1026,"Jacobs, Brandon FA RB","Jacobs,",Brandon,FA,RB,199.47,24,638,1419,2012
1027,"Rackers, Neil FA* PK","Rackers,",Neil,FA*,PK,199.87,23,688,1331,2012
1028,"Edwards, Braylon NYJ WR","Edwards,",Braylon,NYJ,WR,200.59,52,799,864,2012
1029,"Cundiff, Billy FA* PK","Cundiff,",Billy,FA*,PK,201.54,57,571,1303,2012
1030,"Titans, Tennessee TEN Def","Titans,",Tennessee,TEN,Def,201.55,61,487,771,2012
1031,"Streater, Rod OAK WR","Streater,",Rod,OAK,WR,201.81,32,847,696,2012
1032,"Nelson, David BUF WR","Nelson,",David,BUF,WR,202.02,33,534,1366,2012
1033,"Walsh, Blair MIN PK","Walsh,",Blair,MIN,PK,202.42,11,831,679,2012
1034,"Revis, Darrelle NYJ CB","Revis,",Darrelle,NYJ,CB,202.85,31,534,405,2012
1035,"Sanu, Mohamed CIN WR","Sanu,",Mohamed,CIN,WR,202.9,44,639,997,2012
1036,"Bullock, Randy HOU PK","Bullock,",Randy,HOU,PK,203.04,50,644,1186,2012
1037,"Chandler, Scott BUF TE","Chandler,",Scott,BUF,TE,203.18,62,542,1153,2012
1038,"Suisham, Shaun PIT PK","Suisham,",Shaun,PIT,PK,203.42,75,658,752,2012
1039,"Clemons, Chris SEA DE","Clemons,",Chris,SEA,DE,204.27,23,417,397,2012
1040,"Gabbert, Blaine JAC QB","Gabbert,",Blaine,JAC,QB,204.41,8,689,890,2012
1041,"Lewis, Marcedes JAC TE","Lewis,",Marcedes,JAC,TE,207.26,36,633,1100,2012
1042,"Royal, Eddie SDC WR","Royal,",Eddie,SDC,WR,207.5,49,591,1143,2012
1043,"Carpenter, Dan MIA PK","Carpenter,",Dan,MIA,PK,207.64,60,570,1103,2012
1044,"Dawson, Phil CLE PK","Dawson,",Phil,CLE,PK,207.98,63,630,535,2012
1045,"Jaguars, Jacksonville JAC Def","Jaguars,",Jacksonville,JAC,Def,208.2,52,397,491,2012
1046,"Ford, Jacoby OAK WR","Ford,",Jacoby,OAK,WR,209,10,573,1061,2012
1047,"Thomas, Earl SEA S","Thomas,",Earl,SEA,S,209.01,73,381,396,2012
1048,"Woodhead, Danny NEP RB","Woodhead,",Danny,NEP,RB,209.46,24,601,893,2012
1049,"Zuerlein, Greg STL PK","Zuerlein,",Greg,STL,PK,209.83,14,636,847,2012
1050,"Hauschka, Steven SEA PK","Hauschka,",Steven,SEA,PK,211.13,30,668,474,2012
1051,"Dolphins, Miami MIA Def","Dolphins,",Miami,MIA,Def,211.15,86,527,489,2012
1052,"Dreessen, Joel DEN TE","Dreessen,",Joel,DEN,TE,211.25,43,596,689,2012
1053,"Carter, Delone IND RB","Carter,",Delone,IND,RB,211.62,111,529,835,2012
1054,"Johnson, Chad FA* WR","Johnson,",Chad,FA*,WR,212.27,19,628,604,2012
1055,"McCluster, Dexter KCC WR","McCluster,",Dexter,KCC,WR,212.65,16,547,932,2012
1056,"Broyles, Ryan DET WR","Broyles,",Ryan,DET,WR,213.55,83,642,741,2012
1057,"Powell, Bilal NYJ RB","Powell,",Bilal,NYJ,RB,213.87,48,579,889,2012
1058,"Pierce, Bernard BAL RB","Pierce,",Bernard,BAL,RB,213.91,24,659,1001,2012
1059,"Tate, Golden SEA WR","Tate,",Golden,SEA,WR,215,36,586,955,2012
1060,"Pollard, Bernard BAL S","Pollard,",Bernard,BAL,S,215.17,77,473,390,2012
1061,"Moreno, Knowshon DEN RB","Moreno,",Knowshon,DEN,RB,216.59,6,595,847,2012
1062,"Ballard, Vick IND RB","Ballard,",Vick,IND,RB,217.33,21,668,789,2012
1063,"Skelton, John ARI QB","Skelton,",John,ARI,QB,217.64,68,603,651,2012
1064,"Lindell, Rian BUF PK","Lindell,",Rian,BUF,PK,218.25,25,575,662,2012
1065,"Ringer, Javon TEN RB","Ringer,",Javon,TEN,RB,220.19,71,595,877,2012
1066,"Lewis, Dion PHI RB","Lewis,",Dion,PHI,RB,220.2,93,610,792,2012
1067,"Landry, LaRon NYJ S","Landry,",LaRon,NYJ,S,221.66,74,466,417,2012
1068,"Jenkins, A.J. SFO WR","Jenkins,",A.J.,SFO,WR,221.71,9,644,485,2012
1069,"Allen, Dwayne IND TE","Allen,",Dwayne,IND,TE,222.5,21,661,661,2012
1070,"Davis, Kellen CHI TE","Davis,",Kellen,CHI,TE,223.15,78,605,634,2012
1071,"Foles, Nick PHI QB","Foles,",Nick,PHI,QB,223.36,61,808,456,2012
1072,"Kolb, Kevin ARI QB","Kolb,",Kevin,ARI,QB,224.42,48,658,567,2012
1073,"Jean, Lestar HOU WR","Jean,",Lestar,HOU,WR,226.13,33,624,571,2012
1074,"Rainey, Chris FA RB","Rainey,",Chris,FA,RB,226.52,22,731,655,2012
1075,"McKnight, Joe NYJ RB","McKnight,",Joe,NYJ,RB,227.54,72,527,633,2012
1076,"Barth, Connor TBB PK","Barth,",Connor,TBB,PK,228.25,76,604,517,2012
1077,"Walter, Kevin HOU WR","Walter,",Kevin,HOU,WR,228.82,42,599,470,2012
1078,"Bennett, Earl CHI WR","Bennett,",Earl,CHI,WR,229.73,46,600,597,2012
1079,"Succop, Ryan KCC PK","Succop,",Ryan,KCC,PK,230.17,68,620,448,2012
1080,"Fasano, Anthony MIA TE","Fasano,",Anthony,MIA,TE,230.51,47,554,476,2012
1081,"Breaston, Steve KCC WR","Breaston,",Steve,KCC,WR,234.38,60,552,549,2012
1082,"Hartline, Brian MIA WR","Hartline,",Brian,MIA,WR,238.98,60,617,506,2012
1083,"Hilton, T.Y. IND WR","Hilton,",T.Y.,IND,WR,241.38,11,657,480,2012
1084,"Toon, Nick NOS WR","Toon,",Nick,NOS,WR,247.02,98,643,396,2012
1085,"Peterson, Adrian MIN RB","Peterson,",Adrian,MIN,RB,1.78,1,231,8584,2013
1086,"Martin, Doug TBB RB","Martin,",Doug,TBB,RB,4.22,1,286,8595,2013
1087,"Foster, Arian HOU RB","Foster,",Arian,HOU,RB,5.52,1,234,8632,2013
1088,"Johnson, Calvin DET WR","Johnson,",Calvin,DET,WR,7.13,1,239,8637,2013
1089,"Charles, Jamaal KCC RB","Charles,",Jamaal,KCC,RB,7.27,1,496,8645,2013
1090,"Rice, Ray BAL RB","Rice,",Ray,BAL,RB,8.73,1,501,8643,2013
1091,"Spiller, C.J. BUF RB","Spiller,",C.J.,BUF,RB,8.84,1,246,8617,2013
1092,"Richardson, Trent IND RB","Richardson,",Trent,IND,RB,9.9,1,244,8636,2013
1093,"Lynch, Marshawn SEA RB","Lynch,",Marshawn,SEA,RB,10.03,1,186,8625,2013
1094,"McCoy, LeSean PHI RB","McCoy,",LeSean,PHI,RB,10.24,1,513,8665,2013
1095,"Green, A.J. CIN WR","Green,",A.J.,CIN,WR,15.4,1,256,8644,2013
1096,"Rodgers, Aaron GBP QB","Rodgers,",Aaron,GBP,QB,15.74,1,424,8408,2013
1097,"Bryant, Dez DAL WR","Bryant,",Dez,DAL,WR,16.01,1,177,8672,2013
1098,"Morris, Alfred WAS RB","Morris,",Alfred,WAS,RB,16.03,1,260,8627,2013
1099,"Forte, Matt CHI RB","Forte,",Matt,CHI,RB,16.7,1,549,8693,2013
1100,"Brees, Drew NOS QB","Brees,",Drew,NOS,QB,17.97,1,212,8417,2013
1101,"Marshall, Brandon CHI WR","Marshall,",Brandon,CHI,WR,19.7,1,176,8677,2013
1102,"Jones, Julio ATL WR","Jones,",Julio,ATL,WR,20.17,1,254,8679,2013
1103,"Graham, Jimmy NOS TE","Graham,",Jimmy,NOS,TE,20.61,1,214,8699,2013
1104,"Johnson, Chris TEN RB","Johnson,",Chris,TEN,RB,22.63,1,477,8708,2013
1105,"Thomas, Demaryius DEN WR","Thomas,",Demaryius,DEN,WR,23.13,1,202,8676,2013
1106,"Jackson, Steven ATL RB","Jackson,",Steven,ATL,RB,23.69,1,585,8710,2013
1107,"Jones-Drew, Maurice JAC RB","Jones-Drew,",Maurice,JAC,RB,28.12,1,261,8721,2013
1108,"Fitzgerald, Larry ARI WR","Fitzgerald,",Larry,ARI,WR,28.23,1,568,8721,2013
1109,"Bush, Reggie DET RB","Bush,",Reggie,DET,RB,28.72,1,676,8721,2013
1110,"Manning, Peyton DEN QB","Manning,",Peyton,DEN,QB,29.41,1,429,8410,2013
1111,"Johnson, Andre HOU WR","Johnson,",Andre,HOU,WR,29.92,1,210,8717,2013
1112,"Cobb, Randall GBP WR","Cobb,",Randall,GBP,WR,30.73,1,230,8705,2013
1113,"Ridley, Stevan NEP RB","Ridley,",Stevan,NEP,RB,31.35,1,460,8700,2013
1114,"White, Roddy ATL WR","White,",Roddy,ATL,WR,33,2,681,8720,2013
1115,"Cruz, Victor NYG WR","Cruz,",Victor,NYG,WR,35,1,245,8700,2013
1116,"Murray, DeMarco DAL RB","Murray,",DeMarco,DAL,RB,36.03,2,712,8698,2013
1117,"Wilson, David NYG RB","Wilson,",David,NYG,RB,36.79,1,657,8697,2013
1118,"Gore, Frank SFO RB","Gore,",Frank,SFO,RB,37.57,1,532,8714,2013
1119,"Brady, Tom NEP QB","Brady,",Tom,NEP,QB,38.04,1,206,8458,2013
1120,"Sproles, Darren NOS RB","Sproles,",Darren,NOS,RB,38.28,2,281,8724,2013
1121,"Newton, Cam CAR QB","Newton,",Cam,CAR,QB,38.66,1,249,8442,2013
1122,"Jackson, Vincent TBB WR","Jackson,",Vincent,TBB,WR,39.82,2,275,8727,2013
1123,"Welker, Wes DEN WR","Welker,",Wes,DEN,WR,42.13,3,717,8747,2013
1124,"McFadden, Darren OAK RB","McFadden,",Darren,OAK,RB,42.67,3,299,8707,2013
1125,"Gronkowski, Rob NEP TE","Gronkowski,",Rob,NEP,TE,44.63,1,303,8699,2013
1126,"Ryan, Matt ATL QB","Ryan,",Matt,ATL,QB,44.94,1,441,8463,2013
1127,"Colston, Marques NOS WR","Colston,",Marques,NOS,WR,46.14,1,319,8752,2013
1128,"Bowe, Dwayne KCC WR","Bowe,",Dwayne,KCC,WR,46.99,2,297,8736,2013
1129,"Amendola, Danny NEP WR","Amendola,",Danny,NEP,WR,47.03,3,295,8731,2013
1130,"Miller, Lamar MIA RB","Miller,",Lamar,MIA,RB,48.94,1,332,8757,2013
1131,"Wayne, Reggie IND WR","Wayne,",Reggie,IND,WR,49.03,2,688,8740,2013
1132,"Kaepernick, Colin SFO QB","Kaepernick,",Colin,SFO,QB,51.95,1,254,8506,2013
1133,"Witten, Jason DAL TE","Witten,",Jason,DAL,TE,52.94,4,537,8696,2013
1134,"Lacy, Eddie GBP RB","Lacy,",Eddie,GBP,RB,53.37,1,604,8748,2013
1135,"Nicks, Hakeem NYG WR","Nicks,",Hakeem,NYG,WR,53.98,4,372,8719,2013
1136,"Nelson, Jordy GBP WR","Nelson,",Jordy,GBP,WR,54.16,1,370,8727,2013
1137,"Watt, J.J. HOU DE","Watt,",J.J.,HOU,DE,54.76,1,207,693,2013
1138,"Hernandez, Aaron FA TE*","Hernandez,",Aaron,FA,TE*,55.72,1,605,721,2013
1139,"Stafford, Matthew DET QB","Stafford,",Matthew,DET,QB,58.19,1,242,8473,2013
1140,"Smith, Torrey BAL WR","Smith,",Torrey,BAL,WR,58.24,4,425,8726,2013
1141,"Garcon, Pierre WAS WR","Garcon,",Pierre,WAS,WR,58.94,6,470,8739,2013
1142,"Luck, Andrew IND QB","Luck,",Andrew,IND,QB,59.92,1,245,8435,2013
1143,"Decker, Eric DEN WR","Decker,",Eric,DEN,WR,60.22,4,326,8726,2013
1144,"Davis, Vernon SFO TE","Davis,",Vernon,SFO,TE,60.65,6,330,8730,2013
1145,"Mathews, Ryan SDC RB","Mathews,",Ryan,SDC,RB,61.11,2,400,8688,2013
1146,"Brown, Antonio PIT WR","Brown,",Antonio,PIT,WR,61.25,2,364,8726,2013
1147,"GriffinIII, Robert WAS QB","GriffinIII,",Robert,WAS,QB,61.73,1,248,8418,2013
1148,"Wallace, Mike MIA WR","Wallace,",Mike,MIA,WR,62.2,3,471,8715,2013
